,ticker,date,volume
8151,SVU,2015-07-28,close all
48,BBBY,2015-12-10,-0.02
319,FINL,2015-12-10,0.02
448,ISCA,2015-12-10,-0.02
6211,PIR,2015-12-10,-0.02
656,RAD,2015-12-10,0.02
7911,SONC,2015-12-10,0.02
817,SVU,2015-12-10,-0.02
483,BBBY,2016-01-08,close all
3191,FINL,2016-01-07,close all
4481,ISCA,2016-01-26,close all
6212,PIR,2015-12-17,close all
6561,RAD,2015-12-17,close all
7912,SONC,2016-01-06,close all
8171,SVU,2016-01-13,close all
49,BBBY,2016-03-10,-0.02
320,FINL,2016-03-10,-0.02
449,ISCA,2016-03-10,0.02
622,PIR,2016-03-10,-0.02
657,RAD,2016-03-10,-0.02
792,SONC,2016-03-10,0.02
818,SVU,2016-03-10,-0.02
498,BBBY,2016-04-07,close all
3201,FINL,2016-03-24,close all
4491,ISCA,2016-04-05,close all
6221,PIR,2016-04-14,close all
6571,RAD,2016-04-07,close all
7921,SONC,2016-03-30,close all
8181,SVU,2016-04-26,close all
50,BBBY,2016-06-10,0.02
3211,FINL,2016-06-10,0.02
450,ISCA,2016-06-10,0.02
623,PIR,2016-06-10,0.02
658,RAD,2016-06-10,-0.02
793,SONC,2016-06-10,-0.02
819,SVU,2016-06-10,-0.02
501,BBBY,2016-06-23,close all
3212,FINL,2016-06-24,close all
4501,ISCA,2016-07-05,close all
6231,PIR,2016-06-30,close all
6581,RAD,2016-06-16,close all
7931,SONC,2016-06-24,close all
8191,SVU,2016-07-27,close all
52,BBBY,2016-12-10,0.02
323,FINL,2016-12-10,0.02
452,ISCA,2016-12-10,-0.02
625,PIR,2016-12-10,0.02
660,RAD,2016-12-10,-0.02
795,SONC,2016-12-10,-0.02
8211,SVU,2016-12-10,0.02
529,BBBY,2016-12-22,close all
3231,FINL,2016-12-21,close all
4521,ISCA,2017-01-26,close all
6251,PIR,2016-12-15,close all
6601,RAD,2016-12-22,close all
7951,SONC,2017-01-05,close all
8212,SVU,2017-01-11,close all
53,BBBY,2017-03-10,0.02
324,FINL,2017-03-10,-0.02
453,ISCA,2017-03-10,0.02
626,PIR,2017-03-10,-0.02
6611,RAD,2017-03-10,-0.02
796,SONC,2017-03-10,0.02
822,SVU,2017-03-10,0.02
531,BBBY,2017-04-06,close all
3241,FINL,2017-03-24,close all
4531,ISCA,2017-04-04,close all
6261,PIR,2017-04-13,close all
6612,RAD,2017-04-25,close all
7961,SONC,2017-03-29,close all
8221,SVU,2017-04-25,close all
